50,0.5990118577075099,0.558498023715415,0.5857707509881422,0.5851778656126483,0.5893280632411068,0.5770750988142292
51,0.6126482213438735,0.5847826086956521,0.6211462450592886,0.6302371541501977,0.6073122529644268,0.5857707509881422
52,0.6126482213438735,0.5938735177865613,0.6347826086956522,0.6484189723320158,0.6069169960474309,0.5903162055335969
53,0.617193675889328,0.5938735177865613,0.6347826086956522,0.6529644268774704,0.6069169960474309,0.5986166007905138
54,0.6219367588932807,0.6029644268774703,0.6393280632411067,0.6438735177865612,0.6114624505928854,0.6031620553359683
55,0.6395256916996048,0.6120553359683795,0.6302371541501977,0.6302371541501977,0.6205533596837944,0.6207509881422925
56,0.6482213438735178,0.6120553359683795,0.6302371541501977,0.6347826086956522,0.6205533596837944,0.616403162055336
57,0.6482213438735178,0.6120553359683795,0.6302371541501977,0.6438735177865612,0.6160079051383398,0.6391304347826087
58,0.6482213438735178,0.616600790513834,0.6347826086956522,0.6484189723320158,0.6160079051383398,0.6391304347826087
59,0.6618577075098815,0.616600790513834,0.6349802371541502,0.6484189723320158,0.6296442687747035,0.6345849802371542
60,0.6529644268774704,0.6211462450592886,0.6575098814229249,0.6573122529644269,0.6383399209486166,0.6393280632411067
