50,0.9184763868065968
51,0.9184801349325337
52,0.9189149175412293
53,0.9189149175412293
54,0.9199850074962519
55,0.9206371814092954
56,0.9197732383808097
57,0.9189111694152924
58,0.9195539730134932
59,0.9197751124437781
60,0.9197732383808097
61,0.9208676911544227
62,0.920654047976012
63,0.9208695652173914
64,0.9232421289355323
65,0.9247619940029985
66,0.9258339580209896
67,0.9256221889055473
68,0.9292934782608695
69,0.9303748125937032
70,0.9295071214392804
71,0.931017616191904
72,0.932754872563718
73,0.9338362068965518
74,0.9349137931034482
75,0.936424287856072
76,0.9372919790104948
77,0.9372919790104948
78,0.9372919790104948
79,0.9372919790104948
80,0.9372919790104948
81,0.9372919790104948
82,0.9372919790104948
83,0.9372919790104948
84,0.9372919790104948
85,0.9372919790104948
86,0.9385850824587706
87,0.9396626686656673
88,0.9392278860569716
89,0.9390123688155922
90,0.9390123688155922
91,0.9390123688155922
92,0.9390123688155922
93,0.9390123688155922
94,0.9390123688155922
95,0.9390123688155922
96,0.9390123688155922
97,0.9390123688155922
98,0.9390123688155922
99,0.9390123688155922
100,0.9385869565217392
