50,0.4070707070707071,0.42828282828282827,0.43939393939393934,0.42727272727272725,0.42929292929292934,0.4262626262626263,0.4414141414141414,0.4313131313131313,0.45353535353535357,0.44545454545454544
51,0.4313131313131313,0.43737373737373736,0.4353535353535354,0.4232323232323233,0.4404040404040404,0.42525252525252527,0.43939393939393945,0.4545454545454546,0.42020202020202024,0.45555555555555555
52,0.42828282828282827,0.47474747474747475,0.4595959595959596,0.45151515151515154,0.43838383838383843,0.44848484848484854,0.4525252525252525,0.4545454545454546,0.46565656565656566,0.4737373737373738
53,0.4636363636363637,0.46565656565656566,0.4737373737373737,0.42525252525252527,0.46464646464646464,0.46464646464646464,0.4636363636363637,0.47676767676767673,0.47777777777777775,0.4737373737373738
54,0.46767676767676764,0.4545454545454546,0.502020202020202,0.48888888888888893,0.45656565656565656,0.45858585858585854,0.47676767676767673,0.4858585858585858,0.4929292929292929,0.48383838383838385
55,0.47575757575757577,0.5060606060606061,0.5131313131313131,0.47575757575757577,0.5040404040404041,0.48383838383838385,0.508080808080808,0.494949494949495,0.494949494949495,0.4787878787878788
56,0.5070707070707071,0.5272727272727273,0.5040404040404041,0.5181818181818182,0.4818181818181818,0.4909090909090909,0.5040404040404041,0.502020202020202,0.5202020202020202,0.503030303030303
57,0.5060606060606061,0.5222222222222223,0.5111111111111111,0.5303030303030303,0.5373737373737374,0.5151515151515151,0.5111111111111112,0.5171717171717172,0.5383838383838384,0.5222222222222223
58,0.5393939393939393,0.5191919191919192,0.5505050505050505,0.5383838383838384,0.5404040404040404,0.5373737373737374,0.5444444444444445,0.5444444444444445,0.5606060606060606,0.5313131313131313
59,0.5828282828282829,0.5777777777777777,0.5787878787878789,0.5727272727272728,0.5787878787878789,0.5636363636363637,0.5909090909090909,0.5535353535353535,0.5737373737373737,0.5808080808080808
60,0.598989898989899,0.594949494949495,0.6121212121212121,0.6101010101010101,0.5848484848484848,0.6080808080808081,0.6262626262626263,0.595959595959596,0.593939393939394,0.6222222222222222
