50,0.4375757575757576,0.008330849379823995
51,0.44767676767676773,0.006511632838180815
52,0.4494949494949495,0.007101562306407183
53,0.4706060606060607,0.008732333092502959
54,0.481010101010101,0.006964087724771694
55,0.49626262626262624,0.00906320867695066
56,0.5044444444444445,0.005940860275409231
57,0.518989898989899,0.008475960927053066
58,0.5457575757575757,0.007565085307319007
59,0.5758585858585858,0.004240548781114885
60,0.6093939393939395,0.010291776252727912
61,0.6367676767676766,0.007035018349797541
62,0.6685858585858586,0.009547152528032034
63,0.6778787878787877,0.007243944666006373
64,0.6875757575757577,0.01138474695051873
65,0.6945454545454544,0.01160130833911317
66,0.7029292929292928,0.009870130772122936
67,0.7160606060606062,0.007122688387229837
68,0.7257575757575757,0.008565153088563834
69,0.7339393939393939,0.00665976366077415
70,0.7415151515151516,0.007333571276745002
71,0.7435353535353535,0.006961898595944979
72,0.7488888888888888,0.006114268081057232
73,0.7551515151515151,0.007600407514025695
74,0.7562626262626262,0.004256949321053945
75,0.761010101010101,0.003758720605678136
76,0.7644444444444446,0.0028886662970605374
77,0.7681818181818181,0.00631090259200758
78,0.7728282828282829,0.006628628550273758
79,0.7772727272727273,0.005062591150365107
80,0.7785858585858587,0.006754564713958523
81,0.7805050505050505,0.0071750797194518766
82,0.7794949494949496,0.007780771181953756
83,0.7794949494949496,0.007156847232622901
84,0.7807070707070706,0.0077997786984350705
85,0.782121212121212,0.007803128159811212
86,0.783030303030303,0.007638132563127657
87,0.785050505050505,0.0076324286324067105
88,0.7868686868686868,0.006788009725635738
89,0.7869696969696969,0.009979831513459396
90,0.7878787878787878,0.007564797459010868
91,0.7892929292929293,0.009235285425371147
92,0.7923232323232321,0.007414777356005037
93,0.7942424242424243,0.006678375053355881
94,0.7952525252525253,0.006391814903353534
95,0.7952525252525253,0.006412223048843472
96,0.7967676767676768,0.007890543016340682
97,0.7942424242424243,0.008614838896764128
98,0.7932323232323232,0.0070711407274423295
99,0.7927272727272727,0.0065516391504759994
100,0.7969696969696975,0.00542723920882865
